Doc_ID	Sent_ID	Word	SR4GN	Biobert	compare
12421412_v0.xml	59	protein	O	O	0
12421412_v0.xml	59	binding	O	O	0
12421412_v0.xml	59	site	O	O	0
12421412_v0.xml	59	)	O	O	0
12421412_v0.xml	59	,	O	O	0
12421412_v0.xml	59	an	O	O	0
12421412_v0.xml	59	ARE	O	O	0
12421412_v0.xml	59	(	O	O	0
12421412_v0.xml	59	Antioxidant	O	O	0
12421412_v0.xml	59	Response	O	O	0
12421412_v0.xml	59	Element	O	O	0
12421412_v0.xml	59	)	O	O	0
12421412_v0.xml	59	,	O	O	0
12421412_v0.xml	59	an	O	O	0
12421412_v0.xml	59	EcRE	O	O	0
12421412_v0.xml	59	(	O	O	0
12421412_v0.xml	59	Ecdysone	O	O	0
12421412_v0.xml	59	Response	O	O	0
12421412_v0.xml	59	Element	O	O	0
12421412_v0.xml	59	)	O	O	0
12421412_v0.xml	59	,	O	O	0
12421412_v0.xml	59	and	O	O	0
12421412_v0.xml	59	an	O	O	0
12421412_v0.xml	59	imperfect	O	O	0
12421412_v0.xml	59	PXR	O	O	0
12421412_v0.xml	59	(	O	O	0
12421412_v0.xml	59	Pregnane	O	O	0
12421412_v0.xml	59	X	O	O	0
12421412_v0.xml	59	Receptor	O	O	0
12421412_v0.xml	59	)	O	O	0
12421412_v0.xml	59	responsive	O	O	0
12421412_v0.xml	59	element	O	O	0
12421412_v0.xml	59	(	O	O	0
12421412_v0.xml	59	PRE	O	O	0
12421412_v0.xml	59	)	O	O	0
12421412_v0.xml	59	.	O	O	0
12421412_v0.xml	60	Our	O	O	0
12421412_v0.xml	60	analyses	O	O	0
12421412_v0.xml	60	of	O	O	0
12421412_v0.xml	60	CYP6B	O	O	0
12421412_v0.xml	60	genes	O	O	0
12421412_v0.xml	60	in	O	O	0
12421412_v0.xml	60	these	O	O	0
12421412_v0.xml	60	two	O	O	0
12421412_v0.xml	60	species	O	O	0
12421412_v0.xml	60	indicate	O	O	0
12421412_v0.xml	60	that	O	O	0
12421412_v0.xml	60	these	O	O	0
12421412_v0.xml	60	genes	O	O	0
12421412_v0.xml	60	are	O	O	0
12421412_v0.xml	60	in	O	O	0
12421412_v0.xml	60	an	O	O	0
12421412_v0.xml	60	early	O	O	0
12421412_v0.xml	60	stage	O	O	0
12421412_v0.xml	60	of	O	O	0
12421412_v0.xml	60	divergence	O	O	0
12421412_v0.xml	60	and	O	O	0
12421412_v0.xml	60	that	O	O	0
12421412_v0.xml	60	differential	O	O	0
12421412_v0.xml	60	exposure	O	O	0
12421412_v0.xml	60	of	O	O	0
12421412_v0.xml	60	these	O	O	0
12421412_v0.xml	60	two	O	O	0
12421412_v0.xml	60	species	O	O	0
12421412_v0.xml	60	to	O	O	0
12421412_v0.xml	60	chemically	O	O	0
12421412_v0.xml	60	distinct	O	O	0
12421412_v0.xml	60	host	O	O	0
12421412_v0.xml	60	plants	O	O	0
12421412_v0.xml	60	resulting	O	O	0
12421412_v0.xml	60	from	O	O	0
12421412_v0.xml	60	geographical	O	O	0
12421412_v0.xml	60	isolation	O	O	0
12421412_v0.xml	60	has	O	O	0
12421412_v0.xml	60	had	O	O	0
12421412_v0.xml	60	functional	O	O	0
12421412_v0.xml	60	impacts	O	O	0
12421412_v0.xml	60	not	O	O	0
12421412_v0.xml	60	only	O	O	0
12421412_v0.xml	60	on	O	O	0
12421412_v0.xml	60	the	O	O	0
12421412_v0.xml	60	coding	O	O	0
12421412_v0.xml	60	regions	O	O	0
12421412_v0.xml	60	of	O	O	0
12421412_v0.xml	60	these	O	O	0
12421412_v0.xml	60	genes	O	O	0
12421412_v0.xml	60	but	O	O	0
12421412_v0.xml	60	also	O	O	0
12421412_v0.xml	60	on	O	O	0
12421412_v0.xml	60	their	O	O	0
12421412_v0.xml	60	promoter	O	O	0
12421412_v0.xml	60	regions	O	O	0
12421412_v0.xml	60	.	O	O	0
12421412_v0.xml	61	Thus	O	O	0
12421412_v0.xml	61	,	O	O	0
12421412_v0.xml	61	changes	O	O	0
12421412_v0.xml	61	in	O	O	0
12421412_v0.xml	61	p450	O	O	0
12421412_v0.xml	61	regulation	O	O	0
12421412_v0.xml	61	as	O	O	0
12421412_v0.xml	61	well	O	O	0
12421412_v0.xml	61	as	O	O	0
12421412_v0.xml	61	catalytic	O	O	0
12421412_v0.xml	61	activity	O	O	0
12421412_v0.xml	61	may	O	O	0
12421412_v0.xml	61	play	O	O	0
12421412_v0.xml	61	a	O	O	0
12421412_v0.xml	61	role	O	O	0
12421412_v0.xml	61	in	O	O	0
12421412_v0.xml	61	the	O	O	0
12421412_v0.xml	61	evolution	O	O	0
12421412_v0.xml	61	of	O	O	0
12421412_v0.xml	61	host	O	O	0
12421412_v0.xml	61	plant	O	O	0
12421412_v0.xml	61	associations	O	O	0
12421412_v0.xml	61	in	O	O	0
12421412_v0.xml	61	herbivorous	O	O	0
12421412_v0.xml	61	insects	O	O	0
12421412_v0.xml	61	.	O	O	0
12459185_v0.xml	62	Molecular	O	O	0
12459185_v0.xml	62	cloning	O	O	0
12459185_v0.xml	62	and	O	O	0
12459185_v0.xml	62	functional	O	O	0
12459185_v0.xml	62	expression	O	O	0
12459185_v0.xml	62	of	O	O	0
12459185_v0.xml	62	a	O	O	0
12459185_v0.xml	62	Drosophila	B	B	0
12459185_v0.xml	62	receptor	O	O	0
12459185_v0.xml	62	for	O	O	0
12459185_v0.xml	62	the	O	O	0
12459185_v0.xml	62	neuropeptides	O	O	0
12459185_v0.xml	62	capa-1	O	O	0
12459185_v0.xml	62	and	O	O	0
12459185_v0.xml	62	-2	O	O	0
12459185_v0.xml	62	.	O	O	0
12459185_v0.xml	63	The	O	O	0
12459185_v0.xml	63	Drosophila	B	B	0
12459185_v0.xml	63	Genome	O	O	0
12459185_v0.xml	63	Project	O	O	0
12459185_v0.xml	63	website	O	O	0
12459185_v0.xml	63	contains	O	O	0
12459185_v0.xml	63	an	O	O	0
12459185_v0.xml	63	annotated	O	O	0
12459185_v0.xml	63	gene	O	O	0
12459185_v0.xml	63	(	O	O	0
12459185_v0.xml	63	CG14575	O	O	0
12459185_v0.xml	63	)	O	O	0
12459185_v0.xml	63	for	O	O	0
12459185_v0.xml	63	a	O	O	0
12459185_v0.xml	63	G	O	O	0
12459185_v0.xml	63	protein-coupled	O	O	0
12459185_v0.xml	63	receptor	O	O	0
12459185_v0.xml	63	.	O	O	0
12459185_v0.xml	64	We	O	O	0
12459185_v0.xml	64	cloned	O	O	0
12459185_v0.xml	64	this	O	O	0
12459185_v0.xml	64	receptor	O	O	0
12459185_v0.xml	64	and	O	O	0
12459185_v0.xml	64	found	O	O	0
12459185_v0.xml	64	that	O	O	0
12459185_v0.xml	64	the	O	O	0
12459185_v0.xml	64	cloned	O	O	0
12459185_v0.xml	64	cDNA	O	O	0
12459185_v0.xml	64	did	O	O	0
12459185_v0.xml	64	not	O	O	0
12459185_v0.xml	64	correspond	O	O	0
12459185_v0.xml	64	to	O	O	0
12459185_v0.xml	64	the	O	O	0
12459185_v0.xml	64	annotated	O	O	0
12459185_v0.xml	64	gene	O	O	0
12459185_v0.xml	64	;	O	O	0
12459185_v0.xml	64	it	O	O	0
12459185_v0.xml	64	partly	O	O	0
12459185_v0.xml	64	contained	O	O	0
12459185_v0.xml	64	different	O	O	0
12459185_v0.xml	64	exons	O	O	0
12459185_v0.xml	64	and	O	O	0
12459185_v0.xml	64	additional	O	O	0
12459185_v0.xml	64	exons	O	O	0
12459185_v0.xml	64	located	O	O	0
12459185_v0.xml	64	at	O	O	0
12459185_v0.xml	64	the	O	O	0
12459185_v0.xml	64	5	O	O	0
12459185_v0.xml	64	(	O	O	0
12459185_v0.xml	64	)	O	O	0
12459185_v0.xml	64	-end	O	O	0
12459185_v0.xml	64	of	O	O	0
12459185_v0.xml	64	the	O	O	0
12459185_v0.xml	64	annotated	O	O	0
12459185_v0.xml	64	gene	O	O	0
12459185_v0.xml	64	.	O	O	0
12459185_v0.xml	65	We	O	O	0
12459185_v0.xml	65	expressed	O	O	0
12459185_v0.xml	65	the	O	O	0
12459185_v0.xml	65	coding	O	O	0
12459185_v0.xml	65	part	O	O	0
12459185_v0.xml	65	of	O	O	0
12459185_v0.xml	65	the	O	O	0
12459185_v0.xml	65	cloned	O	O	0
12459185_v0.xml	65	cDNA	O	O	0
12459185_v0.xml	65	in	O	O	0
12459185_v0.xml	65	Chinese	B	B	0
12459185_v0.xml	65	hamster	I	I	0
12459185_v0.xml	65	ovary	O	O	0
12459185_v0.xml	65	cells	O	O	0
12459185_v0.xml	65	and	O	O	0
12459185_v0.xml	65	found	O	O	0
12459185_v0.xml	65	that	O	O	0
12459185_v0.xml	65	the	O	O	0
12459185_v0.xml	65	receptor	O	O	0
12459185_v0.xml	65	was	O	O	0
12459185_v0.xml	65	activated	O	O	0
12459185_v0.xml	65	by	O	O	0
12459185_v0.xml	65	two	O	O	0
12459185_v0.xml	65	neuropeptides	O	O	0
12459185_v0.xml	65	,	O	O	0
12459185_v0.xml	65	capa-1	O	O	0
12459185_v0.xml	65	and	O	O	0
12459185_v0.xml	65	-2	O	O	0
12459185_v0.xml	65	,	O	O	0
12459185_v0.xml	65	encoded	O	O	0
12459185_v0.xml	65	by	O	O	0
12459185_v0.xml	65	the	O	O	0
12459185_v0.xml	65	Drosophila	B	B	0
12459185_v0.xml	65	capability	O	O	0
12459185_v0.xml	65	gene	O	O	0
12459185_v0.xml	65	.	O	O	0
12459185_v0.xml	66	Database	O	O	0
12459185_v0.xml	66	searches	O	O	0
12459185_v0.xml	66	led	O	O	0
12459185_v0.xml	66	to	O	O	0
12459185_v0.xml	66	the	O	O	0
12459185_v0.xml	66	identification	O	O	0
12459185_v0.xml	66	of	O	O	0
12459185_v0.xml	66	a	O	O	0
12459185_v0.xml	66	similar	O	O	0
12459185_v0.xml	66	receptor	O	O	0
12459185_v0.xml	66	in	O	O	0
12459185_v0.xml	66	the	O	O	0
12459185_v0.xml	66	genome	O	O	0
12459185_v0.xml	66	from	O	O	0
12459185_v0.xml	66	the	O	O	0
12459185_v0.xml	66	malaria	O	O	0
12459185_v0.xml	66	mosquito	O	O	0
12459185_v0.xml	66	Anopheles	B	B	0
12459185_v0.xml	66	gambiae	I	I	0
12459185_v0.xml	66	(	O	O	0
12459185_v0.xml	66	58	O	O	0
12459185_v0.xml	66	%	O	O	0
12459185_v0.xml	66	amino	O	O	0
12459185_v0.xml	66	acid	O	O	0
12459185_v0.xml	66	residue	O	O	0
12459185_v0.xml	66	identities	O	O	0
12459185_v0.xml	66	;	O	O	0
12459185_v0.xml	66	76	O	O	0
12459185_v0.xml	66	%	O	O	0
12459185_v0.xml	66	conserved	O	O	0
12459185_v0.xml	66	residues	O	O	0
12459185_v0.xml	66	;	O	O	0
12459185_v0.xml	66	and	O	O	0
12459185_v0.xml	66	5	O	O	0
12459185_v0.xml	66	introns	O	O	0
12459185_v0.xml	66	at	O	O	0
12459185_v0.xml	66	identical	O	O	0
12459185_v0.xml	66	positions	O	O	0
12459185_v0.xml	66	within	O	O	0
12459185_v0.xml	66	the	O	O	0
12459185_v0.xml	66	two	O	O	0
12459185_v0.xml	66	insect	O	O	0
12459185_v0.xml	66	genes	O	O	0
12459185_v0.xml	66	)	O	O	0
12459185_v0.xml	66	.	O	O	0
12459185_v0.xml	67	Because	O	O	0
12459185_v0.xml	67	capa-1	O	O	0
12459185_v0.xml	67	and	O	O	0
12459185_v0.xml	67	-2	O	O	0
12459185_v0.xml	67	and	O	O	0
12459185_v0.xml	67	related	O	O	0
12459185_v0.xml	67	insect	O	O	0
12459185_v0.xml	67	neuropeptides	O	O	0
12459185_v0.xml	67	stimulate	O	O	0
12459185_v0.xml	67	fluid	O	O	0
12459185_v0.xml	67	secretion	O	O	0
12459185_v0.xml	67	in	O	O	0
12459185_v0.xml	67	insect	O	O	0
12459185_v0.xml	67	Malpighian	O	O	0
12459185_v0.xml	67	(	O	O	0
12459185_v0.xml	67	renal	O	O	0
12459185_v0.xml	67	)	O	O	0
12459185_v0.xml	67	tubules	O	O	0
12459185_v0.xml	67	,	O	O	0
12459185_v0.xml	67	the	O	O	0
12459185_v0.xml	67	identification	O	O	0
12459185_v0.xml	67	of	O	O	0
12459185_v0.xml	67	this	O	O	0
12459185_v0.xml	67	first	O	O	0
12459185_v0.xml	67	insect	O	O	0
12459185_v0.xml	67	capa	O	O	0
12459185_v0.xml	67	receptor	O	O	0
12459185_v0.xml	67	will	O	O	0
12459185_v0.xml	67	advance	O	O	0
12459185_v0.xml	67	our	O	O	0
12459185_v0.xml	67	knowledge	O	O	0
12459185_v0.xml	67	on	O	O	0
12459185_v0.xml	67	insect	O	O	0
12459185_v0.xml	67	renal	O	O	0
12459185_v0.xml	67	function	O	O	0
12459185_v0.xml	67	.	O	O	0
12510900_v0.xml	68	In	O	O	0
12510900_v0.xml	68	situ	O	O	0
12510900_v0.xml	68	hybridization	O	O	0
12510900_v0.xml	68	to	O	O	0
12510900_v0.xml	68	the	O	O	0
12510900_v0.xml	68	Rdl	O	O	0
12510900_v0.xml	68	locus	O	O	0
12510900_v0.xml	68	on	O	O	0
12510900_v0.xml	68	polytene	O	O	0
12510900_v0.xml	68	chromosome	O	O	0
12510900_v0.xml	68	3L	O	O	0
12510900_v0.xml	68	of	O	O	0
12510900_v0.xml	68	Anopheles	B	B	0
12510900_v0.xml	68	stephensi	I	I	0
12510900_v0.xml	68	.	O	O	0
12510900_v0.xml	69	We	O	O	0
12510900_v0.xml	69	are	O	O	0
12510900_v0.xml	69	interested	O	O	0
12510900_v0.xml	69	in	O	O	0
12510900_v0.xml	69	generating	O	O	0
12510900_v0.xml	69	a	O	O	0
12510900_v0.xml	69	Y-autosome	O	O	0
12510900_v0.xml	69	translocation	O	O	0
12510900_v0.xml	69	of	O	O	0
12510900_v0.xml	69	the	O	O	0
12510900_v0.xml	69	Resistance	O	O	0
12510900_v0.xml	69	to	O	O	0
12510900_v0.xml	69	dieldrin	O	O	0
12510900_v0.xml	69	(	O	O	0
12510900_v0.xml	69	Rdl	O	O	0
12510900_v0.xml	69	)	O	O	0
12510900_v0.xml	69	locus	O	O	0
12510900_v0.xml	69	in	O	O	0
12510900_v0.xml	69	the	O	O	0
12510900_v0.xml	69	malaria	O	O	0
12510900_v0.xml	69	vector	O	O	0
12510900_v0.xml	69	mosquito	O	O	0
12510900_v0.xml	69	Anopheles	B	B	0
12510900_v0.xml	69	stephensi	I	I	0
12510900_v0.xml	69	Liston	O	O	0
12510900_v0.xml	69	(	O	O	0
12510900_v0.xml	69	Diptera	O	O	0
12510900_v0.xml	69	:	O	O	0
12510900_v0.xml	69	Culicidae	O	O	0
12510900_v0.xml	69	)	O	O	0
12510900_v0.xml	69	,	O	O	0
12510900_v0.xml	69	for	O	O	0
12510900_v0.xml	69	use	O	O	0
12510900_v0.xml	69	in	O	O	0
12510900_v0.xml	69	sterile	O	O	0
12510900_v0.xml	69	insect	O	O	0
12510900_v0.xml	69	release	O	O	0
12510900_v0.xml	69	.	O	O	0
12510900_v0.xml	70	To	O	O	0
12510900_v0.xml	70	ensure	O	O	0
12510900_v0.xml	70	stability	O	O	0
12510900_v0.xml	70	of	O	O	0
12510900_v0.xml	70	the	O	O	0
12510900_v0.xml	70	system	O	O	0
12510900_v0.xml	70	,	O	O	0
12510900_v0.xml	70	a	O	O	0
12510900_v0.xml	70	recombination	O	O	0
12510900_v0.xml	70	suppressing	O	O	0
12510900_v0.xml	70	inversion	O	O	0
12510900_v0.xml	70	can	O	O	0
12510900_v0.xml	70	also	O	O	0
12510900_v0.xml	70	be	O	O	0
12510900_v0.xml	70	induced	O	O	0
12510900_v0.xml	70	which	O	O	0
12510900_v0.xml	70	encompasses	O	O	0
12510900_v0.xml	70	the	O	O	0
12510900_v0.xml	70	Rdl	O	O	0
12510900_v0.xml	70	locus	O	O	0
12510900_v0.xml	70	.	O	O	0
12510900_v0.xml	71	As	O	O	0
12510900_v0.xml	71	a	O	O	0
12510900_v0.xml	71	first	O	O	0
12510900_v0.xml	71	step	O	O	0
12510900_v0.xml	71	,	O	O	0
12510900_v0.xml	71	here	O	O	0
12510900_v0.xml	71	we	O	O	0
12510900_v0.xml	71	report	O	O	0
12510900_v0.xml	71	the	O	O	0
12510900_v0.xml	71	cloning	O	O	0
12510900_v0.xml	71	of	O	O	0
12510900_v0.xml	71	fragments	O	O	0
12510900_v0.xml	71	of	O	O	0
12510900_v0.xml	71	the	O	O	0
12510900_v0.xml	71	Rdl	O	O	0
12510900_v0.xml	71	gene	O	O	0
12510900_v0.xml	71	from	O	O	0
12510900_v0.xml	71	both	O	O	0
12510900_v0.xml	71	An	O	B	1
12510900_v0.xml	71	.	O	I	1
12510900_v0.xml	71	stephensi	O	I	1
12510900_v0.xml	71	and	O	O	0
12510900_v0.xml	71	An	O	B	1
12510900_v0.xml	71	.	O	I	1
12510900_v0.xml	71	gambiae	O	I	1
12510900_v0.xml	71	Giles	O	O	0
12510900_v0.xml	71	using	O	O	0
12510900_v0.xml	71	degenerate	O	O	0
12510900_v0.xml	71	primers	O	O	0
12510900_v0.xml	71	in	O	O	0
12510900_v0.xml	71	the	O	O	0
12510900_v0.xml	71	polymerase	O	O	0
12510900_v0.xml	71	chain	O	O	0
12510900_v0.xml	71	reaction	O	O	0
12510900_v0.xml	71	.	O	O	0
12510900_v0.xml	72	These	O	O	0
12510900_v0.xml	72	fragments	O	O	0
12510900_v0.xml	72	encode	O	O	0
12510900_v0.xml	72	the	O	O	0
12510900_v0.xml	72	second	O	O	0
12510900_v0.xml	72	membrane-spanning	O	O	0
12510900_v0.xml	72	region	O	O	0
12510900_v0.xml	72	of	O	O	0
12510900_v0.xml	72	the	O	O	0
12510900_v0.xml	72	gamma-aminobutyric	O	O	0
12510900_v0.xml	72	acid	O	O	0
12510900_v0.xml	72	receptor	O	O	0
12510900_v0.xml	72	and	O	O	0
12510900_v0.xml	72	show	O	O	0
12510900_v0.xml	72	high	O	O	0
12510900_v0.xml	72	levels	O	O	0
12510900_v0.xml	72	of	O	O	0
12510900_v0.xml	72	both	O	O	0
12510900_v0.xml	72	nucleotide	O	O	0
12510900_v0.xml	72	and	O	O	0
12510900_v0.xml	72	predicted	O	O	0
12510900_v0.xml	72	amino	O	O	0
12510900_v0.xml	72	acid	O	O	0
12510900_v0.xml	72	identity	O	O	0
12510900_v0.xml	72	to	O	O	0
12510900_v0.xml	72	other	O	O	0
12510900_v0.xml	72	Rdl-like	O	O	0
12510900_v0.xml	72	receptors	O	O	0
12510900_v0.xml	72	.	O	O	0
12510900_v0.xml	73	They	O	O	0
12510900_v0.xml	73	confirm	O	O	0
12510900_v0.xml	73	that	O	O	0
12510900_v0.xml	73	,	O	O	0
12510900_v0.xml	73	as	O	O	0
12510900_v0.xml	73	in	O	O	0
12510900_v0.xml	73	all	O	O	0
12510900_v0.xml	73	other	O	O	0
12510900_v0.xml	73	arthropod	O	O	0
12510900_v0.xml	73	species	O	O	0
12510900_v0.xml	73	examined	O	O	0
12510900_v0.xml	73	,	O	O	0
12510900_v0.xml	73	dieldrin	O	O	0
12510900_v0.xml	73	resistance	O	O	0
12510900_v0.xml	73	in	O	O	0
12510900_v0.xml	73	An	O	B	1
12510900_v0.xml	73	.	O	I	1
12510900_v0.xml	73	stephensi	O	I	1
12510900_v0.xml	73	is	O	O	0
12510900_v0.xml	73	associated	O	O	0
12510900_v0.xml	73	with	O	O	0
12510900_v0.xml	73	replacement	O	O	0
12510900_v0.xml	73	of	O	O	0
12510900_v0.xml	73	alanine302	O	O	0
12510900_v0.xml	73	,	O	O	0
12510900_v0.xml	73	in	O	O	0
12510900_v0.xml	73	this	O	O	0
12510900_v0.xml	73	case	O	O	0
12510900_v0.xml	73	with	O	O	0
12510900_v0.xml	73	a	O	O	0
12510900_v0.xml	73	serine	O	O	0
12510900_v0.xml	73	.	O	O	0
12510900_v0.xml	74	In	O	O	0
12510900_v0.xml	74	situ	O	O	0
12510900_v0.xml	74	hybridization	O	O	0
12510900_v0.xml	74	of	O	O	0
12510900_v0.xml	74	the	O	O	0
12510900_v0.xml	74	Rdl	O	O	0
12510900_v0.xml	74	probe	O	O	0
12510900_v0.xml	74	to	O	O	0
12510900_v0.xml	74	polytene	O	O	0
12510900_v0.xml	74	chromosomes	O	O	0
12510900_v0.xml	74	of	O	O	0
12510900_v0.xml	74	An	O	B	1
12510900_v0.xml	74	.	O	I	1
12510900_v0.xml	74	stephensi	O	I	1
12510900_v0.xml	74	localizes	O	O	0
12510900_v0.xml	74	the	O	O	0
12510900_v0.xml	74	gene	O	O	0
12510900_v0.xml	74	to	O	O	0
12510900_v0.xml	74	the	O	O	0
12510900_v0.xml	74	left	O	O	0
12510900_v0.xml	74	arm	O	O	0
12510900_v0.xml	74	of	O	O	0
12510900_v0.xml	74	chromosome	O	O	0
12510900_v0.xml	74	3	O	O	0
12510900_v0.xml	74	(	O	O	0
12510900_v0.xml	74	3L	O	O	0
12510900_v0.xml	74	)	O	O	0
12510900_v0.xml	74	in	O	O	0
12510900_v0.xml	74	region	O	O	0
12510900_v0.xml	74	45C	O	O	0
12510900_v0.xml	74	.	O	O	0
12510900_v0.xml	75	Rdl	O	O	0
12510900_v0.xml	75	localization	O	O	0
12510900_v0.xml	75	will	O	O	0
12510900_v0.xml	75	enable	O	O	0
12510900_v0.xml	75	us	O	O	0
12510900_v0.xml	75	to	O	O	0
12510900_v0.xml	75	identify	O	O	0
12510900_v0.xml	75	chromosomal	O	O	0
12510900_v0.xml	75	rearrangements	O	O	0
12510900_v0.xml	75	encompassing	O	O	0
12510900_v0.xml	75	the	O	O	0
12510900_v0.xml	75	Rdl	O	O	0
12510900_v0.xml	75	locus	O	O	0
12510900_v0.xml	75	and	O	O	0
12510900_v0.xml	75	help	O	O	0
12510900_v0.xml	75	anchor	O	O	0
12510900_v0.xml	75	the	O	O	0
12510900_v0.xml	75	genome	O	O	0
12510900_v0.xml	75	sequence	O	O	0
12510900_v0.xml	75	of	O	O	0
12510900_v0.xml	75	An	O	B	1
12510900_v0.xml	75	.	O	I	1
12510900_v0.xml	75	gambiae	O	I	1
12510900_v0.xml	75	to	O	O	0
12510900_v0.xml	75	the	O	O	0
12510900_v0.xml	75	polytene	O	O	0
12510900_v0.xml	75	map	O	O	0
12510900_v0.xml	75	.	O	O	0
12542632_v0.xml	76	Cloning	O	O	0
12542632_v0.xml	76	and	O	O	0
12542632_v0.xml	76	characterization	O	O	0
12542632_v0.xml	76	of	O	O	0
12542632_v0.xml	76	a	O	O	0
12542632_v0.xml	76	70	O	O	0
12542632_v0.xml	76	kDa	O	O	0
12542632_v0.xml	76	heat	O	O	0
12542632_v0.xml	76	shock	O	O	0
12542632_v0.xml	76	cognate	O	O	0
12542632_v0.xml	76	gene	O	O	0
12542632_v0.xml	76	(	O	O	0
12542632_v0.xml	76	HSC70	O	O	0
12542632_v0.xml	76	)	O	O	0
12542632_v0.xml	76	from	O	O	0
12542632_v0.xml	76	two	O	O	0
12542632_v0.xml	76	species	O	O	0
12542632_v0.xml	76	of	O	O	0
12542632_v0.xml	76	Chironomus	O	B	1
12542632_v0.xml	76	.	O	O	0
12542632_v0.xml	77	In	O	O	0
12542632_v0.xml	77	the	O	O	0
12542632_v0.xml	77	present	O	O	0
12542632_v0.xml	77	study	O	O	0
12542632_v0.xml	77	we	O	O	0
12542632_v0.xml	77	carried	O	O	0
12542632_v0.xml	77	out	O	O	0
12542632_v0.xml	77	the	O	O	0
12542632_v0.xml	77	isolation	O	O	0
12542632_v0.xml	77	and	O	O	0
12542632_v0.xml	77	characterization	O	O	0
12542632_v0.xml	77	of	O	O	0
12542632_v0.xml	77	an	O	O	0
12542632_v0.xml	77	HSC70	O	O	0
12542632_v0.xml	77	gene	O	O	0
12542632_v0.xml	77	from	O	O	0
12542632_v0.xml	77	two	O	O	0
12542632_v0.xml	77	midges	O	O	0
12542632_v0.xml	77	,	O	O	0
12542632_v0.xml	77	Chironomus	O	B	1
12542632_v0.xml	77	tentans	O	I	1
12542632_v0.xml	77	and	O	O	0
12542632_v0.xml	77	C.	O	B	1
12542632_v0.xml	77	yoshimatsui	O	I	1
12542632_v0.xml	77	.	O	O	0
12542632_v0.xml	78	The	O	O	0
12542632_v0.xml	78	HSC70	O	O	0
12542632_v0.xml	78	cDNAs	O	O	0
12542632_v0.xml	78	are	O	O	0
12542632_v0.xml	78	approximately	O	O	0
12542632_v0.xml	78	2424	O	O	0
12542632_v0.xml	78	(	O	O	0
12542632_v0.xml	78	C.	O	B	1
12542632_v0.xml	78	tentans	O	I	1
12542632_v0.xml	78	)	O	O	0
12542632_v0.xml	78	and	O	O	0
12542632_v0.xml	78	2464	O	O	0
12542632_v0.xml	78	bp	O	O	0
12542632_v0.xml	78	(	O	O	0
12542632_v0.xml	78	C.	O	B	1
12542632_v0.xml	78	yoshimatsui	O	I	1
12542632_v0.xml	78	)	O	O	0
12542632_v0.xml	78	long	O	O	0
12542632_v0.xml	78	,	O	O	0
12542632_v0.xml	78	and	O	O	0
12542632_v0.xml	78	contain	O	O	0
12542632_v0.xml	78	1950	O	O	0
12542632_v0.xml	78	and	O	O	0
12542632_v0.xml	78	1956	O	O	0
12542632_v0.xml	78	bp	O	O	0
12542632_v0.xml	78	open	O	O	0
12542632_v0.xml	78	reading	O	O	0
12542632_v0.xml	78	frames	O	O	0
12542632_v0.xml	78	,	O	O	0
12542632_v0.xml	78	respectively	O	O	0
12542632_v0.xml	78	.	O	O	0
12542632_v0.xml	79	Analysis	O	O	0
12542632_v0.xml	79	of	O	O	0
12542632_v0.xml	79	genomic	O	O	0
12542632_v0.xml	79	DNA	O	O	0
12542632_v0.xml	79	revealed	O	O	0
12542632_v0.xml	79	the	O	O	0
12542632_v0.xml	79	presence	O	O	0
12542632_v0.xml	79	of	O	O	0
12542632_v0.xml	79	two	O	O	0
12542632_v0.xml	79	introns	O	O	0
12542632_v0.xml	79	in	O	O	0
12542632_v0.xml	79	these	O	O	0
12542632_v0.xml	79	genes	O	O	0
12542632_v0.xml	79	.	O	O	0
12542632_v0.xml	80	The	O	O	0
12542632_v0.xml	80	5	O	O	0
12542632_v0.xml	80	untranslated	O	O	0
12542632_v0.xml	80	regions	O	O	0
12542632_v0.xml	80	of	O	O	0
12542632_v0.xml	80	the	O	O	0
12542632_v0.xml	80	HSC70	O	O	0
12542632_v0.xml	80	genes	O	O	0
12542632_v0.xml	80	are	O	O	0
12542632_v0.xml	80	adenosine-rich	O	O	0
12542632_v0.xml	80	,	O	O	0
12542632_v0.xml	80	a	O	O	0
12542632_v0.xml	80	feature	O	O	0
12542632_v0.xml	80	found	O	O	0
12542632_v0.xml	80	in	O	O	0
12542632_v0.xml	80	inducible	O	O	0
12542632_v0.xml	80	HSP70	O	O	0
12542632_v0.xml	80	genes	O	O	0
12542632_v0.xml	80	.	O	O	0
12542632_v0.xml	81	The	O	O	0
12542632_v0.xml	81	nucleotide	O	O	0
12542632_v0.xml	81	and	O	O	0
12542632_v0.xml	81	amino	O	O	0
12542632_v0.xml	81	acid	O	O	0
12542632_v0.xml	81	sequences	O	O	0
12542632_v0.xml	81	exhibit	O	O	0
12542632_v0.xml	81	high	O	O	0
12542632_v0.xml	81	identity	O	O	0
12542632_v0.xml	81	with	O	O	0
12542632_v0.xml	81	cytosolic	O	O	0
12542632_v0.xml	81	HSC70s	O	O	0
12542632_v0.xml	81	from	O	O	0
12542632_v0.xml	81	other	O	O	0
12542632_v0.xml	81	Dipterans	O	O	0
12542632_v0.xml	81	.	O	O	0
12542632_v0.xml	82	Northern	O	O	0
12542632_v0.xml	82	hybridization	O	O	0
12542632_v0.xml	82	indicated	O	O	0
12542632_v0.xml	82	that	O	O	0
12542632_v0.xml	82	HSC70	O	O	0
